Folder ," ""Instance"" ", Best, Cplex , rpd ," ""time"" "," ""machines"" "," ""jobs"" "," ""solver"" "," ""best_cmax"" "," ""best_g"" "," ""initial_effective_org_mutation"" "," ""final_effective_org_mutation"" "," ""distance_effective_org_mutation"" "," ""average_effective_org_mutation"" "," ""cv_effective_org_mutation"" "," ""initial_effective_rea_mutation"" "," ""final_effective_rea_mutation"" "," ""distance_effective_rea_mutation"" "," ""average_effective_rea_mutation"" "," ""cv_effective_rea_mutation"" "," ""initial_no_effective_mutation"" "," ""final_no_effective_mutation"" "," ""distance_no_effective_mutation"" "," ""average_no_effective_mutation"" "," ""cv_no_effective_mutation"" "," ""initial_effective_crossover"" "," ""final_effective_crossover"" "," ""distance_effective_crossover"" "," ""average_effective_crossover"" "," ""cv_effective_crossover"" "," ""initial_min_ci"" "," ""final_min_ci"" "," ""initial_max_ci"" "," ""final_max_ci"" "," ""initial_difference_ci"" "," ""final_difference_ci"" "," ""initial_average_cmax"" "," ""final_average_cmax"" "," ""final_distance_average_cmax"" "," ""average_average_cmax"" "," ""cv_average_cmax"" "," ""initial_cv_cmax"" "," ""final_cv_cmax"" "," ""final_distance_cv_cmax"" "," ""average_cv_cmax"" "," ""cv_cv_cmax"" "," ""initial_repeated_solutions_affter_mutation"" "," ""final_repeated_solutions_affter_mutation"" "," ""distance_repeated_solutions_affter_mutation"" "," ""average_repeated_solutions_affter_mutation"" "," ""cv_repeated_solutions_affter_mutation"" "," ""initial_repeated_solutions_affter_crossover"" "," ""final_repeated_solutions_affter_crossover"" "," ""distance_repeated_solutions_affter_crossover"" "," ""average_repeated_solutions_affter_crossover"" "," ""cv_repeated_solutions_affter_crossover"" "," ""repe_njobs"" "," ""num_equal_nm"" "," ""num_down_nm"" "," ""num_up_nm"" "," ""average_min_pij"" "," ""average_max_pij"" "," ""average_distance_pij"" "," ""max_njobs"" "," ""min_njobs"" "," ""distance_maxmin_njobs"" "," ""num_ci_cmax"" "," ""average_ci"" "," ""repeated_ci_general"" "," ""min_ci"" "," ""max_ci"" "," ""difference_ci"" "," ""cv_ci"" "," ""cv_njobs"" "," ""cv_difference_best_worst_cmax"" "," ""P1"" "
" ""src/1000a1100/"" "," ""219.txt"" ",102,20177,9.91228E-05,4,10,200,0,8,102,52,11,41,22.564,0.413939166,1,43,42,34.446,0.392069451,28,27,1,23.99,0.405870452,3,0,3,1.156,1.267726,0.027903058,9.91228E-05,0.056499975,0.000446052,0.028596917,0.00034693,0.041140407,0.001983446,0.039156961,0.006999361,0.006935422,0.006072013,0.00261963,0.003452383,0.002717175,0.286364184,0,12,12,9.166,1.405803028,0,3,0,2.996,3.667615065,9,0,0,10,-0.950434,-0.947227,64.7,20,20,0,2,-0.00012886,4,-0.00059,9.91228E-05,0.000693859,0.000244043,1,2.718013163,0.984445201
" ""src/1000a1100/"" "," ""232.txt"" ",102,7025,0,1,30,200,2,8,102,29,13,16,22.848,0.211433284,18,27,9,30.426,0.221318421,34,41,7,27.726,0.252333832,0,0,0,0.504,1.614333,0.00683274,0,0.023060498,0,0.016227758,0,0.013682562,0.002402847,0.011279715,0.0030268,0.001544048,0.002774446,0.001947656,0.00082679,0.001856549,0.137842836,0,4,4,4.34,1.192035053,0,2,0,3.034,1.175738276,28,0,0,30,-0.857585,-0.849817,54.56666667,7,6,1,2,-0.046799526,11,-0.14192,0,0.141921708,0.068543219,1.232281834,1.855021501,0.984481235
" ""src/100a120/"" "," ""230.txt"" ",102,1007,0.000993049,2,20,200,0,8,102,48,27,21,25.634,0.351122302,1,28,27,31.34,0.451122828,32,26,6,24.026,0.353389795,2,0,2,0.54,1.737586,0.052631579,0.000993049,0.116186693,0.04468719,0.063555114,0.043694141,0.091400199,0.020258193,0.071142006,0.025144805,0.011794714,0.014186575,0.017795723,0.003609148,0.01550766,0.348841172,0,14,14,13.48,1.328406147,1,1,0,5.84,2.710797617,19,0,0,20,-0.900695,-0.88853,12.25,10,10,0,8,-0.000248262,15,-0.00298,0.000993049,0.003972195,0.001251513,1,1.128208364,0.984482105
" ""src/1a100/"" "," ""1045.txt"" ",363,77,0.025974026,73,40,1000,0,75,363,31,2,29,3.912,1.136426596,6,56,50,53.44,0.195571386,44,23,21,23.648,0.415850281,2,0,2,0.13,4.248912,0.350649351,0.025974026,0.415584416,0.064935065,0.064935065,0.038961039,0.411168831,0.044025974,0.367142857,0.094169842,0.064417857,0.025906783,0.020955427,0.004951356,0.013488078,0.446367476,2,22,20,15.414,0.275540922,0,13,0,8.174,0.578597116,28,0,0,40,-0.987013,-0.337662,50,32,16,16,20,0.018181818,36,-0.01299,0.025974026,0.038961039,0.008928571,11.63776181,1.101916323,0.984501488
" ""src/jobs_corr/"" "," ""1026.txt"" ",102,2608,0.064417178,3,20,1000,0,8,102,46,36,10,33.442,0.144323058,0,12,12,6.826,0.410189088,35,33,2,40.732,0.121192509,1,3,2,1.73,0.782613,0.086273006,0.064417178,0.099309816,0.075920245,0.01303681,0.011503067,0.098623466,0.075736196,0.02288727,0.081034082,0.003008799,0.00354874,0.006073824,0.002525084,0.006119796,0.07512071,0,1,1,3.518,3.979753872,0,2,0,2.55,4.446918765,9,0,0,20,-0.997604,-0.959126,100.35,56,42,14,1,0.062384969,8,0.05867,0.064417178,0.005751534,0.001484165,9.032386174,0.585753564,0.984517609
" ""src/jobs_corr/"" "," ""526.txt"" ",102,1286,0.050544323,1,20,500,0,8,102,47,32,15,32.732,0.146250895,0,8,8,6.818,0.404046856,34,41,7,41.45,0.11687157,0,2,2,1.732,0.809175,0.094867807,0.050544323,0.134525661,0.104976672,0.039657854,0.054432348,0.117060653,0.07374028,0.043320373,0.084883763,0.00698366,0.007402065,0.013195215,0.00579315,0.012346672,0.07325861,0,0,0,3.61,4.04737391,0,2,0,3.38,4.046917692,11,0,0,20,-0.994285,-0.920645,94.7,31,20,11,2,0.046695179,10,0.03966,0.050544323,0.01088647,0.002683505,4.035343852,0.562855,0.984565337
" ""src/10a100/"" "," ""520.txt"" ",102,893,0.005599104,40,10,500,0,8,102,24,6,18,4.778,0.73260527,25,53,28,55.61,0.164707091,32,22,10,20.612,0.419778898,2,1,1,0.638,1.585287,0.208286674,0.005599104,0.264277716,0.008958567,0.055991041,0.003359462,0.250414334,0.013908175,0.236506159,0.042740566,0.044334349,0.013647685,0.009395286,0.004252399,0.0089744,0.227521155,0,13,13,11.946,0.629592267,0,4,0,2.306,2.205421474,3,0,0,10,-0.98869,-0.919485,61.8,55,43,12,3,0.002575588,4,-0.01008,0.005599104,0.015677492,0.00444117,4.010984916,0.856855736,0.984589698
" ""src/1000a1100/"" "," ""218.txt"" ",102,20195,0.000495172,2,10,200,0,8,102,52,25,27,28.748,0.305658276,2,27,25,28.028,0.482650217,27,29,2,24.224,0.328112462,6,2,4,1.846,0.983216,0.025501362,0.000495172,0.055063134,0.000544689,0.029561773,4.95172E-05,0.041073038,0.004434761,0.036638277,0.008051436,0.005996669,0.005780769,0.003638271,0.002142498,0.003340887,0.315165501,0,10,10,6.892,1.074221615,0,1,0,2.494,2.432554893,9,0,0,10,-0.950483,-0.947834,53.5,20,20,0,3,5.94206E-05,2,-0.00178,0.000495172,0.002277792,0.000653438,1,2.722222392,0.984637161
" ""src/1a100/"" "," ""527.txt"" ",102,132,0.015151515,33,20,500,0,8,102,25,1,24,2.144,1.414658978,18,43,25,52.116,0.194965727,38,37,1,26.74,0.388268956,2,0,2,0.232,3.288813,0.265151515,0.015151515,0.439393939,0.037878788,0.174242424,0.022727273,0.380151515,0.033106061,0.347045455,0.065890189,0.054400063,0.030447113,0.024729799,0.005717313,0.020043672,0.312762867,1,21,20,15.424,0.295121063,1,16,0,9.052,0.631971141,9,0,0,20,-0.992424,-0.570076,55.75,30,19,11,9,0.009090909,16,-0.00758,0.015151515,0.022727273,0.006544893,4.053640339,0.89238841,0.984647038
" ""src/100a120/"" "," ""220.txt"" ",102,2029,0.000492854,2,10,200,0,8,102,46,23,23,28.106,0.306676192,1,23,22,30.342,0.366753322,34,35,1,22.552,0.260024309,4,1,3,1.018,1.410465,0.063578117,0.000492854,0.091670774,0.000492854,0.028092656,0,0.078373583,0.012099556,0.066274027,0.018261486,0.013898923,0.005387571,0.009460694,0.004073123,0.007168716,0.260972876,2,9,7,12.416,1.359126978,0,1,0,4.008,3.447016215,9,0,0,10,-0.950715,-0.945096,11.4,20,20,0,5,-9.86E-05,6,-0.00246,0.000492854,0.002957122,0.000903505,1,0.821837473,0.98465275
" ""src/jobs_corr/"" "," ""127.txt"" ",102,272,0.033088235,0,20,100,0,8,102,42,30,12,32.97,0.148418959,6,8,2,6.938,0.407828647,33,43,10,41.092,0.117588066,0,3,3,1.914,0.801709,0.147058824,0.033088235,0.275735294,0.040441176,0.128676471,0.007352941,0.245036765,0.140735294,0.104301471,0.166157685,0.013892459,0.028520731,0.061618997,0.033098266,0.056602575,0.081114282,1,2,1,2.012,4.149901663,0,2,0,1.836,3.98122084,14,8,7,5,-0.903125,-0.656618,67.05,8,3,5,1,0.007536765,9,-0.04044,0.033088235,0.073529412,0.021008526,0.228035085,0.628773128,0.984682659
" ""src/1a100/"" "," ""518.txt"" ",102,467,0.012847966,51,10,500,0,8,102,26,3,23,3.484,0.932625782,17,52,35,55.812,0.138755132,38,26,12,21.704,0.349572411,3,5,2,1.048,1.292119,0.295503212,0.012847966,0.357601713,0.019271949,0.062098501,0.006423983,0.358244111,0.025310493,0.332933619,0.059639736,0.061327645,0.022162041,0.017563949,0.004598091,0.011749907,0.283713956,1,16,15,13.878,0.579609793,0,10,0,4.084,1.160041509,2,0,0,10,-0.997859,-0.884582,52.9,55,43,12,3,0.010492505,6,0.00642,0.012847966,0.006423983,0.001999148,4.013975585,0.708713879,0.98470103
" ""src/10a100/"" "," ""517.txt"" ",102,895,0.003351955,42,10,500,0,8,102,19,2,17,4.272,0.81835206,29,45,16,56.434,0.169952922,33,34,1,20.294,0.454682518,3,0,3,0.494,1.909674,0.208938547,0.003351955,0.262569832,0.024581006,0.053631285,0.02122905,0.246938547,0.011128492,0.235810056,0.040136866,0.045143498,0.014319695,0.007735022,0.006584673,0.007819164,0.208274954,0,15,15,13.054,0.853761502,0,0,0,3.624,3.136952725,4,0,0,10,-0.988827,-0.930503,52.2,54,47,7,3,0.000893855,4,-0.00559,0.003351955,0.008938547,0.002902434,4.006245125,0.806425815,0.984741387
" ""src/1000a1100/"" "," ""560.txt"" ",102,10025,0.001197007,2,50,500,0,8,102,46,6,40,22.89,0.730480679,3,70,67,43.786,0.602189829,32,5,27,14.324,0.731721219,7,3,4,1.17,1.6029,0.031521197,0.001197007,0.069027431,0.002793017,0.037506234,0.00159601,0.049222943,0.002281297,0.046941646,0.011387667,0.009417959,0.008333829,0.002131555,0.006202274,0.003696944,0.409126144,0,11,11,4.32,1.85684512,0,6,0,1.93,3.950521524,49,0,0,50,-0.900245,-0.894861,53.98,10,10,0,6,0.000452868,34,-0.0014,0.001197007,0.002593516,0.000593297,4,1.910243537,0.984759564
" ""src/mac_corr/"" "," ""213.txt"" ",102,822,0.018248175,0,10,200,0,8,102,47,46,1,37.564,0.160422263,4,6,2,15.744,0.42645133,30,29,1,27.692,0.174897326,5,2,3,2.946,0.691256,0.142335766,0.018248175,0.176399027,0.053527981,0.03406326,0.035279805,0.169306569,0.034927007,0.134379562,0.054179694,0.025831071,0.01117841,0.008601646,0.002576763,0.008712421,0.161302621,0,0,0,5.96,2.177787716,0,3,0,3.746,2.229219888,2,2,1,7,-0.933333,-0.889781,35.8,66,8,58,2,-0.012043796,1,-0.07543,0.018248175,0.093673966,0.030270054,1.921978148,0.518386896,0.984818842
" ""src/1a100/"" "," ""515.txt"" ",102,503,0.003976143,61,10,500,0,8,102,25,2,23,3.43,0.973651816,19,53,34,49.624,0.22268192,37,26,11,27.946,0.408009744,5,2,3,1.096,1.227786,0.272365805,0.003976143,0.413518887,0.015904573,0.141153082,0.011928429,0.341471173,0.014393638,0.327077535,0.046673571,0.060729497,0.019495166,0.010085656,0.00940951,0.010946023,0.24208841,1,15,14,14.596,0.573427934,0,5,0,5.112,1.126316531,3,0,0,10,-0.998012,-0.912127,43.2,55,45,10,3,0.001590457,7,0,0.003976143,0.003976143,0.001730408,4.010735593,0.79577794,0.984831324
" ""src/jobs_corr/"" "," ""1028.txt"" ",102,2577,0.066744276,4,20,1000,0,8,102,46,39,7,33.586,0.140837853,1,4,3,6.62,0.4136767,34,38,4,40.794,0.115872381,0,1,1,1.676,0.793135,0.089251067,0.066744276,0.102056655,0.093519596,0.012805588,0.02677532,0.100166861,0.077954986,0.022211874,0.083950516,0.003447897,0.003511499,0.005905055,0.002393556,0.006191436,0.078890694,0,0,0,4.932,3.639456926,1,1,0,3.806,4.025343073,8,0,0,20,-0.997788,-0.958421,101.45,60,42,18,6,0.065056267,10,0.06209,0.066744276,0.004656577,0.001426424,9.039911504,0.565979115,0.984905931
" ""src/1000a1100/"" "," ""237.txt"" ",102,7031,-0.000995591,2,30,200,3,8,102,46,24,22,22.726,0.210784774,11,22,11,30.206,0.262243793,24,35,11,28.068,0.281020109,0,0,0,0.318,2.329754,0.0078225,-0.000995591,0.020622955,0.000853364,0.012800455,0.001848955,0.013282606,0.001011236,0.01227137,0.002329251,0.002144335,0.002490474,0.001735503,0.000754971,0.001875986,0.147414157,0,9,9,3.302,1.383939975,0,0,0,3.692,1.267105957,28,0,0,30,-0.857697,-0.850747,48.86666667,7,6,1,4,-0.047428057,12,-0.14265,-0.000995591,0.14165837,0.0684293,1.232281834,1.521392228,0.98491405
" ""src/mac_corr/"" "," ""211.txt"" ",102,515,0.013592233,1,10,200,0,8,102,51,36,15,32.53,0.186810077,5,17,12,22.1,0.262809855,25,28,3,26.37,0.174428698,4,2,2,1.676,0.861139,0.161165049,0.013592233,0.300970874,0.046601942,0.139805825,0.033009709,0.225747573,0.032912621,0.192834951,0.051017964,0.03433357,0.018217698,0.011774013,0.006443686,0.012675787,0.105884954,2,3,1,7.56,1.864386903,0,3,0,3.028,3.475257648,2,0,6,4,-0.934951,-0.865437,35.8,70,5,65,2,-0.014174757,2,-0.0932,0.013592233,0.106796117,0.032971192,2.488774799,0.497810903,0.98494811
" ""src/mac_corr/"" "," ""134.txt"" ",102,132,0.007575758,0,30,100,0,8,102,46,47,1,41.064,0.120350054,6,9,3,11.1,0.283662208,29,25,4,28.836,0.163855766,3,2,1,2.234,0.756907,0.121212121,0.007575758,0.174242424,0.098484848,0.053030303,0.090909091,0.175454545,0.066515152,0.108939394,0.080972449,0.015125344,0.019393226,0.032560315,0.013167089,0.026933261,0.137526056,4,6,2,4.692,1.615638583,1,3,0,2.69,0.68039896,22,8,15,7,-0.75101,-0.689141,8.166666667,18,1,17,2,-0.172222222,7,-0.46212,0.007575758,0.46969697,0.190716528,1.211060142,0.346028635,0.984957429
" ""src/10a100/"" "," ""535.txt"" ",102,209,0.014354067,20,30,500,0,8,102,24,7,17,3.49,0.909077437,13,34,21,54.898,0.225022456,44,40,4,22.612,0.548448179,4,0,4,0.11,4.12511,0.224880383,0.014354067,0.320574163,0.04784689,0.09569378,0.033492823,0.260909091,0.025215311,0.23569378,0.061571498,0.042609928,0.017524926,0.012675978,0.004848949,0.012251743,0.272397578,1,18,17,12.094,0.30690923,0,2,0,3.448,0.830059172,26,0,0,30,-0.952153,-0.754226,41.36666667,18,15,3,8,-0.000797448,19,-0.05263,0.014354067,0.066985646,0.016076998,4.56800467,0.988237915,0.984994973
" ""src/100a120/"" "," ""225.txt"" ",102,1008,0.000992063,1,20,200,0,8,102,46,20,26,25.848,0.354048371,3,32,29,34.378,0.369588456,32,29,3,20.774,0.316180193,5,1,4,0.5,2.045483,0.057539683,0.000992063,0.116071429,0.000992063,0.058531746,0,0.091081349,0.021478175,0.069603175,0.023036091,0.013050636,0.013134586,0.019893979,0.006759392,0.013694718,0.334854422,0,11,11,11.548,1.250499227,1,4,0,3.868,2.939977397,19,0,0,20,-0.900794,-0.891022,9.85,10,10,0,5,-0.001934524,12,-0.00595,0.000992063,0.006944444,0.002362156,1,0.986589635,0.985077005
" ""src/10a100/"" "," ""556.txt"" ",102,117,0.034188034,15,50,500,0,8,102,18,2,16,4.466,0.786217054,17,30,13,42.748,0.333022085,46,49,3,33.786,0.453235295,3,0,3,0.07,5.366183,0.213675214,0.034188034,0.324786325,0.042735043,0.111111111,0.008547009,0.261538462,0.04982906,0.211709402,0.081820803,0.033695295,0.019960596,0.017118303,0.002842293,0.017816442,0.31618811,2,8,6,12.628,0.256670637,0,7,0,5.696,0.63249982,46,0,0,50,-0.914188,-0.517094,46.46,11,8,3,5,0.003076923,39,-0.05128,0.034188034,0.085470085,0.022203814,4.008740451,0.929151827,0.985094396
" ""src/100a120/"" "," ""239.txt"" ",102,701,0.002853067,1,30,200,0,8,102,40,26,14,24.032,0.206330126,15,32,17,34.534,0.143997523,26,23,3,22.434,0.207251396,0,0,0,0.172,2.766465,0.018544936,0.002853067,0.034236805,0.011412268,0.015691869,0.008559201,0.030627675,0.006519258,0.024108417,0.009958229,0.004493389,0.005721894,0.003438245,0.002283649,0.004339308,0.196060249,1,14,13,7.358,0.405216472,0,2,0,2.708,0.676364048,28,0,0,30,-0.857299,-0.843509,9.666666667,7,6,1,7,-0.044222539,19,-0.1398,0.002853067,0.142653352,0.067386035,1.232281834,0.389941542,0.985203943
" ""src/10a100/"" "," ""545.txt"" ",102,151,0.033112583,15,40,500,0,8,102,21,5,16,4.176,0.791499618,14,40,26,54.958,0.168952106,46,36,10,21.866,0.427979846,1,0,1,0.06,5.280993,0.218543046,0.033112583,0.264900662,0.059602649,0.046357616,0.026490066,0.26013245,0.040596026,0.219536424,0.07229065,0.03923343,0.016131293,0.01453078,0.001600514,0.014133191,0.255865282,1,9,8,12.224,0.280987898,1,5,0,4.418,0.740789629,36,0,0,40,-0.933609,-0.625993,46.45,14,11,3,5,0.000993377,27,-0.0596,0.033112583,0.092715232,0.026445164,5.261891295,1.029737372,0.985270391
" ""src/1000a1100/"" "," ""1052.txt"" ",102,20035,0.010331919,4,50,1000,0,8,102,45,28,17,43.256,0.172620936,0,25,25,12.254,0.712310982,36,28,8,25.49,0.194792836,7,0,7,2.188,0.925055,0.03593711,0.010331919,0.057499376,0.010381832,0.021562266,4.99127E-05,0.048699775,0.012680309,0.036019466,0.019961364,0.00583442,0.004664914,0.00230994,0.002354974,0.002535952,0.166688868,0,3,3,0.684,1.36219657,0,0,0,1.19,1.174638429,49,0,0,50,-0.950078,-0.947026,61.16,20,20,0,1,0.008468181,10,0.00369,0.010331919,0.006638383,0.001778096,9,0.871495133,0.98529189
" ""src/mac_corr/"" "," ""239.txt"" ",102,160,0.025,0,30,200,0,8,102,41,32,9,34.996,0.14918066,6,20,14,19.138,0.229379752,34,29,5,26.866,0.17358296,1,2,1,0.888,1.210497,0.16875,0.025,0.26875,0.0625,0.1,0.0375,0.2230625,0.0486875,0.174375,0.075984656,0.032916457,0.018177894,0.016042797,0.002135097,0.019219697,0.120835228,0,4,4,3.884,1.393523028,1,4,0,2.814,1.426404173,17,3,13,14,-0.742917,-0.598125,23.16666667,41,1,40,4,-0.107708333,7,-0.48125,0.025,0.50625,0.15372233,3.058685266,0.510594552,0.985304311
" ""src/100a120/"" "," ""236.txt"" ",102,702,0,1,30,200,3,8,102,35,27,8,24.3,0.191585775,11,24,13,33.696,0.173624006,35,30,5,23.004,0.231792951,0,0,0,0.164,3.301163,0.015669516,0,0.042735043,0.005698006,0.027065527,0.005698006,0.02960114,0.00525641,0.024344729,0.008160659,0.004112509,0.005353379,0.004488704,0.000864675,0.004113556,0.216526694,0,6,6,7.748,0.651039463,0,3,0,3.566,1.335183667,28,0,0,30,-0.85755,-0.841358,11.36666667,7,6,1,13,-0.045963913,22,-0.14245,0,0.142450142,0.067457975,1.232281834,0.413978814,0.985445837
" ""src/100a120/"" "," ""237.txt"" ",102,702,0.001424501,1,30,200,0,8,102,41,21,20,23.614,0.196873838,11,37,26,33.664,0.15419067,29,23,6,23.722,0.213508601,0,0,0,0.084,4.340653,0.017094017,0.001424501,0.02991453,0.005698006,0.012820513,0.004273504,0.029700855,0.004017094,0.025683761,0.007767968,0.004744223,0.005031421,0.002910308,0.002121113,0.003652215,0.244741395,0,10,10,7.894,0.384543068,0,5,0,3.504,0.627723108,28,0,0,30,-0.85755,-0.842877,10.3,7,6,1,4,-0.046011396,20,-0.14103,0.001424501,0.142450142,0.06781539,1.232281834,0.416156777,0.985477589
" ""src/jobs_corr/"" "," ""227.txt"" ",102,510,0.031372549,0,20,200,0,8,102,47,29,18,32.186,0.153859164,3,10,7,7.156,0.396132571,31,42,11,41.658,0.107592285,0,3,3,1.696,0.78921,0.12745098,0.031372549,0.215686275,0.150980392,0.088235294,0.119607843,0.172176471,0.081392157,0.090784314,0.112819929,0.012965692,0.016528641,0.02651186,0.009983219,0.02991148,0.080205704,1,0,-1,4.346,3.789310141,0,4,0,3.812,3.916331083,14,0,0,20,-0.977059,-0.814412,82.95,13,8,5,8,0.024705882,10,-0.00196,0.031372549,0.033333333,0.008261398,1.029563014,0.614834828,0.985529584
" ""src/1000a1100/"" "," ""1048.txt"" ",102,25060,0.010255387,4,40,1000,0,8,102,55,30,25,41.882,0.195671772,0,28,28,13.878,0.699249196,26,23,3,25.24,0.220359358,9,0,9,2.352,1.009373,0.034596967,0.010255387,0.050718276,0.010534717,0.016121309,0.00027933,0.04596249,0.012250599,0.033711891,0.019362515,0.005673384,0.003450599,0.001684512,0.001766087,0.002045579,0.196972507,0,2,2,1.032,3.602641767,0,4,0,1.498,2.605524164,39,0,0,40,-0.960091,-0.95762,61.925,25,25,0,1,0.009116121,11,0.00682,0.010255387,0.003431764,0.00100058,11.5,1.055204059,0.985588549
" ""src/mac_corr/"" "," ""229.txt"" ",102,387,0.010335917,0,20,200,0,8,102,47,39,8,35.028,0.176482976,5,17,12,21.352,0.300206055,29,25,4,24.62,0.189851407,2,2,0,1.298,1.121001,0.11627907,0.010335917,0.157622739,0.010335917,0.041343669,0,0.174031008,0.025555556,0.148475452,0.042962138,0.024644576,0.020454301,0.008992465,0.011461836,0.01011735,0.157869383,0,1,1,4.524,2.295803088,0,2,0,2.92,2.932306894,9,3,8,9,-0.848062,-0.71938,49.8,65,3,62,2,-0.072868217,4,-0.22222,0.010335917,0.23255814,0.084105752,2.813538697,0.589392278,0.985689116
" ""src/mac_corr/"" "," ""241.txt"" ",102,129,0.023255814,0,40,200,0,8,102,43,38,5,37.446,0.138843738,4,14,10,16.544,0.271100915,34,29,5,27.01,0.176899832,0,0,0,1.25,1.047817,0.201550388,0.023255814,0.255813953,0.069767442,0.054263566,0.046511628,0.25124031,0.049302326,0.201937984,0.087855452,0.039514303,0.018317765,0.019279509,0.000961744,0.022573692,0.129369439,1,2,1,4.51,1.656927673,0,2,0,2.69,2.047443119,27,11,13,16,-0.553876,-0.193411,46.5,42,1,41,3,-0.162790698,11,-0.48062,0.023255814,0.503875969,0.184280196,4.261748467,0.401925722,0.985694595
" ""src/1a100/"" "," ""525.txt"" ",102,147,0.020408163,36,20,500,0,8,102,23,1,22,3.65,1.221054428,7,39,32,45.672,0.246179399,51,41,10,31.678,0.367627359,6,0,6,0.282,2.815692,0.299319728,0.020408163,0.510204082,0.047619048,0.210884354,0.027210884,0.393401361,0.039455782,0.353945578,0.072042038,0.060826398,0.031707747,0.03044425,0.001263497,0.018765936,0.352073953,2,19,17,14.85,0.365647885,0,12,0,7.178,0.841283733,11,0,0,20,-0.993197,-0.641837,51.65,33,20,13,7,0.009183673,15,-0.01361,0.020408163,0.034013605,0.011728826,4.037325848,0.907197395,0.985758348
" ""src/1000a1100/"" "," ""1054.txt"" ",102,20038,0.008433975,4,50,1000,0,8,102,49,27,22,41.792,0.181784867,0,33,33,13.584,0.674231687,32,21,11,25.624,0.204827029,7,1,6,2.404,0.943516,0.032787703,0.008433975,0.057989819,0.008483881,0.025202116,4.99052E-05,0.048464418,0.010867352,0.037597066,0.017939863,0.005701365,0.005236873,0.002240534,0.002996339,0.002544933,0.176850459,0,2,2,1.63,5.399787272,0,2,0,1.892,3.192683716,49,0,0,50,-0.950089,-0.946921,63.48,20,20,0,1,0.006567522,11,0.00225,0.008433975,0.006188242,0.001806112,9,0.962892865,0.985827792
" ""src/mac_corr/"" "," ""236.txt"" ",102,195,0.015384615,0,30,200,0,8,102,44,26,18,34.06,0.153809169,6,24,18,21.384,0.224781081,31,31,0,25.556,0.185158028,1,4,3,1.106,1.03041,0.148717949,0.015384615,0.225641026,0.066666667,0.076923077,0.051282051,0.18574359,0.044769231,0.140974359,0.072142996,0.027435484,0.01427317,0.020508366,0.006235196,0.019355125,0.089265597,0,7,7,5.718,2.05262072,0,5,0,3.866,2.45985172,18,5,8,17,-0.814359,-0.680855,26.03333333,29,2,27,1,-0.068717949,9,-0.31282,0.015384615,0.328205128,0.096322101,2.415996076,0.456207543,0.985829248
" ""src/1a100/"" "," ""1054.txt"" ",351,51,0.058823529,54,50,1000,0,51,351,37,2,35,3.544,1.217970503,2,47,45,50.216,0.217864078,42,32,10,27.24,0.397009756,5,0,5,0.072,5.740263,0.333333333,0.058823529,0.392156863,0.078431373,0.058823529,0.019607843,0.416078431,0.070784314,0.345294118,0.113981449,0.05760372,0.027245059,0.022855862,0.004389197,0.01475949,0.470325764,0,18,18,16.638,0.308014161,0,7,0,9.984,0.538371804,36,0,0,50,-0.980392,-0.051765,47.36,26,13,13,11,0.030196078,44,-0.03922,0.058823529,0.098039216,0.021936855,9.115371633,1.162712927,0.985829912
" ""src/100a120/"" "," ""211.txt"" ",102,2031,0.000492368,2,10,200,0,8,102,49,21,28,28.848,0.257071173,1,27,26,28.298,0.298797262,31,33,2,23.854,0.23131006,0,1,1,1.074,1.202713,0.056129985,0.000492368,0.098473658,0.010339734,0.042343673,0.009847366,0.077582472,0.009281142,0.068301329,0.017278304,0.012208805,0.006160878,0.008201636,0.002040758,0.00767984,0.292420203,0,16,16,14.49,1.387417444,1,77,0,4.64,3.527974454,9,0,0,10,-0.950763,-0.945446,10.8,20,20,0,2,-0.00014771,6,-0.00098,0.000492368,0.001477105,0.000494897,1,0.934864477,0.985845183
" ""src/100a200/"" "," ""235.txt"" ",102,713,0.007012623,2,30,200,0,8,102,30,18,12,18.408,0.223941855,15,33,18,33.978,0.229170422,36,30,6,28.614,0.280126779,0,0,0,0.214,2.88134,0.065918654,0.007012623,0.179523142,0.007012623,0.113604488,0,0.127910238,0.022117812,0.105792426,0.030929249,0.016343028,0.018675274,0.016221703,0.00245357,0.016585658,0.122999937,0,1,1,4.546,0.641775918,0,3,0,3.6,0.723289809,28,0,0,30,-0.859046,-0.784385,53.23333333,7,6,1,4,-0.035811127,12,-0.13184,0.007012623,0.13884993,0.056123467,1.232281834,1.941835989,0.985916131
" ""src/mac_corr/"" "," ""251.txt"" ",102,148,0.02027027,0,50,200,0,8,102,47,44,3,38.962,0.133504227,4,14,10,15.334,0.237567632,30,23,7,26.704,0.169998719,0,1,1,1.03,1.08334,0.108108108,0.02027027,0.155405405,0.054054054,0.047297297,0.033783784,0.148445946,0.048378378,0.100067568,0.064500863,0.015193441,0.014636643,0.019414633,0.00477799,0.016826857,0.114968955,1,3,2,3.846,1.492520487,3,4,0,2.366,2.414685796,38,10,18,22,-0.574865,-0.28973,42.2,24,1,23,3,-0.196756757,17,-0.47297,0.02027027,0.493243243,0.228682377,2.773084925,0.434738943,0.985927421
